date,value
2006/1/18/12.5,9872.40333
2006/1/18/13.0,9800.80833
2006/1/18/13.5,9690.04167
2006/1/18/14.0,9719.195
2006/1/18/14.5,9680.26333
2006/1/18/15.0,9638.43833
2006/1/18/15.5,9596.41167
2006/1/18/16.0,9556.91167
2006/1/18/16.5,9536.40333
2006/1/18/17.0,9432.81333
2006/1/18/17.5,9159.45667
2006/1/18/18.0,8974.78667
2006/1/18/18.5,8738.54833
2006/1/18/19.0,8611.33167
2006/1/18/19.5,8612.93
2006/1/18/20.0,8585.15667
2006/1/18/20.5,8372.66667
2006/1/18/21.0,8055.04667
2006/1/18/21.5,8171.46167
2006/1/18/22.0,8064.66667
2006/1/18/22.5,8061.79
2006/1/18/23.0,7944.41333
2006/1/18/23.5,7803.56167
2006/1/19/0.0,7652.89167
2006/1/19/0.5,7422.85333
2006/1/19/1.0,7174.09167
2006/1/19/1.5,6860.19833
2006/1/19/2.0,6555.66833
2006/1/19/2.5,6353.515
2006/1/19/3.0,6266.27333
2006/1/19/3.5,6203.51333
2006/1/19/4.0,6288.26833
2006/1/19/4.5,6496.00667
2006/1/19/5.0,6759.18167
2006/1/19/5.5,7218.585
2006/1/19/6.0,7721.97667
2006/1/19/6.5,8075.40667
2006/1/19/7.0,8495.9
2006/1/19/7.5,8844.95167
2006/1/19/8.0,9069.76333
2006/1/19/8.5,9380.03833
2006/1/19/9.0,9477.18667
2006/1/19/9.5,9652.65167
2006/1/19/10.0,9653.56
2006/1/19/10.5,9641.16
2006/1/19/11.0,9719.08833
2006/1/19/11.5,9590.93
2006/1/19/12.0,9583.23333
2006/1/19/12.5,9624.62667
2006/1/19/13.0,9604.76
2006/1/19/13.5,9554.43833
2006/1/19/14.0,9500.39667
2006/1/19/14.5,9469.89667
2006/1/19/15.0,9437.05167
2006/1/19/15.5,9464.705
2006/1/19/16.0,9405.91
2006/1/19/16.5,9331.34167
2006/1/19/17.0,9318.01167
2006/1/19/17.5,9197.46333
2006/1/19/18.0,9102.90167
2006/1/19/18.5,8909.12333
2006/1/19/19.0,8766.57167
2006/1/19/19.5,8871.82833
2006/1/19/20.0,8966.51333
2006/1/19/20.5,8658.195
2006/1/19/21.0,8364.86833
2006/1/19/21.5,8502.54
2006/1/19/22.0,8412.10167
2006/1/19/22.5,8392.24333
2006/1/19/23.0,8204.03
2006/1/19/23.5,8016.52167
2006/1/20/0.0,7845.31833
2006/1/20/0.5,7582.775
2006/1/20/1.0,7336.31167
2006/1/20/1.5,6998.79833
2006/1/20/2.0,6675.615
2006/1/20/2.5,6449.89667
2006/1/20/3.0,6388.24833
2006/1/20/3.5,6319.94
2006/1/20/4.0,6390.40667
2006/1/20/4.5,6543.63333
2006/1/20/5.0,6830.55833
2006/1/20/5.5,7258.81667
2006/1/20/6.0,7820.56
2006/1/20/6.5,8217.25667
2006/1/20/7.0,8671.59167
2006/1/20/7.5,9063.45333
2006/1/20/8.0,9297.48667
2006/1/20/8.5,9670.38833
2006/1/20/9.0,9809.68833
2006/1/20/9.5,9906.20167
2006/1/20/10.0,9919.21333
2006/1/20/10.5,9951.53667
2006/1/20/11.0,9970.94667
2006/1/20/11.5,9907.695
2006/1/20/12.0,9886.675
2006/1/20/12.5,9890.745
2006/1/20/13.0,9849.195
2006/1/20/13.5,9813.17333
2006/1/20/14.0,9809.39667
2006/1/20/14.5,9825.27
2006/1/20/15.0,9849.94
2006/1/20/15.5,9917.79833
2006/1/20/16.0,9953.95333
2006/1/20/16.5,9848.62167
2006/1/20/17.0,9676.105
2006/1/20/17.5,9343.67167
2006/1/20/18.0,9205.72667
2006/1/20/18.5,8988.58
2006/1/20/19.0,8817.84667
2006/1/20/19.5,8851.19333
2006/1/20/20.0,8906.22833
2006/1/20/20.5,8747.46667
2006/1/20/21.0,8509.23333
2006/1/20/21.5,8598.60667
2006/1/20/22.0,8454.66833
2006/1/20/22.5,8396.60167
2006/1/20/23.0,8196.69833
2006/1/20/23.5,8100.395
2006/1/21/0.0,7882.625
2006/1/21/0.5,7625.76667
2006/1/21/1.0,7309.37333
2006/1/21/1.5,7013.86833
2006/1/21/2.0,6612.51667
2006/1/21/2.5,6451.88
2006/1/21/3.0,6301.90667
2006/1/21/3.5,6224.13333
2006/1/21/4.0,6199.52333
2006/1/21/4.5,6328.77167
2006/1/21/5.0,6362.915
2006/1/21/5.5,6540.52167
2006/1/21/6.0,6729.46333
2006/1/21/6.5,7027.22
2006/1/21/7.0,7443.98167
2006/1/21/7.5,7935.205
2006/1/21/8.0,8387.07833
2006/1/21/8.5,8799.82333
2006/1/21/9.0,9025.12167
2006/1/21/9.5,9225.24167
2006/1/21/10.0,9362.37167
2006/1/21/10.5,9513.61833
2006/1/21/11.0,9622.42
2006/1/21/11.5,9612.35
2006/1/21/12.0,9808.22667
2006/1/21/12.5,9912.73833
2006/1/21/13.0,9960.13333
2006/1/21/13.5,10083.98333
2006/1/21/14.0,10161.68833
2006/1/21/14.5,10303.73167
2006/1/21/15.0,10428.50333
2006/1/21/15.5,10485.17667
2006/1/21/16.0,10521.93167
2006/1/21/16.5,10470.92333
2006/1/21/17.0,10434.58
2006/1/21/17.5,10239.08
2006/1/21/18.0,10089.88167
2006/1/21/18.5,9905.395
2006/1/21/19.0,9778.23333
2006/1/21/19.5,9650.69167
2006/1/21/20.0,9764.20667
2006/1/21/20.5,9501.8
2006/1/21/21.0,9258.88333
2006/1/21/21.5,9114.20167
2006/1/21/22.0,8867.76167
2006/1/21/22.5,8728.47833
2006/1/21/23.0,8293.14167
2006/1/21/23.5,8010.435
2006/1/22/0.0,7724.04
2006/1/22/0.5,7443.365
2006/1/22/1.0,7238.99
2006/1/22/1.5,6896.11167
2006/1/22/2.0,6605.11
2006/1/22/2.5,6453.82
2006/1/22/3.0,6342.88167
2006/1/22/3.5,6259.67333
2006/1/22/4.0,6261.10833
2006/1/22/4.5,6326.88833
2006/1/22/5.0,6344.635
2006/1/22/5.5,6380.08
2006/1/22/6.0,6470.435
2006/1/22/6.5,6701.505
2006/1/22/7.0,7044.16
2006/1/22/7.5,7510.41833
2006/1/22/8.0,7910.64667
2006/1/22/8.5,8447.45333
2006/1/22/9.0,8799.40167
2006/1/22/9.5,9166.78167
2006/1/22/10.0,9417.48833
2006/1/22/10.5,9704.73833
2006/1/22/11.0,9891.39167
2006/1/22/11.5,10065.145
2006/1/22/12.0,10217.65333
2006/1/22/12.5,10266.085
2006/1/22/13.0,10337.7
2006/1/22/13.5,10317.33167
2006/1/22/14.0,10407.695
2006/1/22/14.5,10453.89833
2006/1/22/15.0,10510.95667
2006/1/22/15.5,10478.66667
2006/1/22/16.0,10510.475
2006/1/22/16.5,10444.975
2006/1/22/17.0,10434.13667
2006/1/22/17.5,10385.96
2006/1/22/18.0,10287.18
2006/1/22/18.5,10087.74667
2006/1/22/19.0,9905.125
2006/1/22/19.5,9830.16833
2006/1/22/20.0,9960.945
2006/1/22/20.5,9727.41333
2006/1/22/21.0,9411.65333
2006/1/22/21.5,9196.595
2006/1/22/22.0,8779.60667
2006/1/22/22.5,8544.81833
2006/1/22/23.0,8147.83833
2006/1/22/23.5,7885.31833
2006/1/23/0.0,7638.39167
2006/1/23/0.5,7410.155
2006/1/23/1.0,7252.12333
2006/1/23/1.5,6892.52833
2006/1/23/2.0,6778.71667
2006/1/23/2.5,6642.67
2006/1/23/3.0,6590.63167
2006/1/23/3.5,6594.77667
2006/1/23/4.0,6714.81333
2006/1/23/4.5,6911.085
2006/1/23/5.0,7200.03167
2006/1/23/5.5,7700.32833
2006/1/23/6.0,8203.94833
2006/1/23/6.5,8684.39
2006/1/23/7.0,9262.995
2006/1/23/7.5,9870.19333
2006/1/23/8.0,10287.345
2006/1/23/8.5,10703.83
2006/1/23/9.0,11028.18833
2006/1/23/9.5,11330.80833
2006/1/23/10.0,11495.355
2006/1/23/10.5,11679.42333
2006/1/23/11.0,11842.555
2006/1/23/11.5,11958.9
2006/1/23/12.0,12133.96333
2006/1/23/12.5,12295.15167
2006/1/23/13.0,12382.35333
2006/1/23/13.5,12468.51833
2006/1/23/14.0,12507.125
2006/1/23/14.5,12575.70667
2006/1/23/15.0,12605.88333
2006/1/23/15.5,12651.29333
2006/1/23/16.0,12674.64333
2006/1/23/16.5,12607.72667
2006/1/23/17.0,12531.615
2006/1/23/17.5,12151.71333
2006/1/23/18.0,11967.07667
2006/1/23/18.5,11595.00167
2006/1/23/19.0,11350.39
2006/1/23/19.5,11265.80333
2006/1/23/20.0,11153.25167
2006/1/23/20.5,10803.73333
2006/1/23/21.0,10407.36167
2006/1/23/21.5,10157.94833
2006/1/23/22.0,9716.61833
2006/1/23/22.5,9450.595
2006/1/23/23.0,9063.11333
2006/1/23/23.5,8769.52667
2006/1/24/0.0,8415.95167
2006/1/24/0.5,8118.67167
2006/1/24/1.0,7862.21167
2006/1/24/1.5,7512.62667
2006/1/24/2.0,7160.44333
2006/1/24/2.5,7010.56667
2006/1/24/3.0,6866.04
2006/1/24/3.5,6839.21667
2006/1/24/4.0,6943.49333
2006/1/24/4.5,7153.90167
2006/1/24/5.0,7396.60167
2006/1/24/5.5,7903.75167
2006/1/24/6.0,8383.07333
2006/1/24/6.5,8830.325
2006/1/24/7.0,9260.72667
2006/1/24/7.5,9653.31
2006/1/24/8.0,9951.20167
2006/1/24/8.5,10231.14833
2006/1/24/9.0,10295.81167
2006/1/24/9.5,10340.46
2006/1/24/10.0,10383.23833
2006/1/24/10.5,10501.04167
2006/1/24/11.0,10552.71167
2006/1/24/11.5,10597.25833
2006/1/24/12.0,10582.615
2006/1/24/12.5,10591.74667
2006/1/24/13.0,10533.94333
2006/1/24/13.5,10444.075
2006/1/24/14.0,10384.495
2006/1/24/14.5,10300.12
2006/1/24/15.0,10255.32167
2006/1/24/15.5,10194.34833
2006/1/24/16.0,10050.88333
2006/1/24/16.5,10042.175
2006/1/24/17.0,9902.89
2006/1/24/17.5,9666.03
2006/1/24/18.0,9514.64667
2006/1/24/18.5,9297.065
2006/1/24/19.0,9202.34333
2006/1/24/19.5,9202.5
2006/1/24/20.0,9116.565
2006/1/24/20.5,8865.125
2006/1/24/21.0,8656.65333
2006/1/24/21.5,8667.76667
2006/1/24/22.0,8458.53833
2006/1/24/22.5,8399.325
2006/1/24/23.0,7962.34
2006/1/24/23.5,7742.35833
2006/1/25/0.0,7791.55167
2006/1/25/0.5,7621.57
2006/1/25/1.0,7380.14
2006/1/25/1.5,7005.255
2006/1/25/2.0,6728.16833
2006/1/25/2.5,6438.65167
2006/1/25/3.0,6430.25
2006/1/25/3.5,6404.41167
2006/1/25/4.0,6423.94667
2006/1/25/4.5,6606.15
2006/1/25/5.0,6901.67833
2006/1/25/5.5,7473.285
2006/1/25/6.0,7987.91333
2006/1/25/6.5,8392.915
2006/1/25/7.0,8798.31667
2006/1/25/7.5,9083.225
2006/1/25/8.0,9334.43833
2006/1/25/8.5,9584.55667
2006/1/25/9.0,9703.74
2006/1/25/9.5,9764.775
2006/1/25/10.0,9843.71333
2006/1/25/10.5,9874.99333
2006/1/25/11.0,9902.47667
2006/1/25/11.5,9814.07833
2006/1/25/12.0,9808.92667
2006/1/25/12.5,9888.50167
2006/1/25/13.0,9850.79833
2006/1/25/13.5,9823.25167
2006/1/25/14.0,9789.83167
2006/1/25/14.5,9751.40833
2006/1/25/15.0,9707.70667
2006/1/25/15.5,9701.41333
2006/1/25/16.0,9715.59833
2006/1/25/16.5,9594.325
2006/1/25/17.0,9529.55833
2006/1/25/17.5,9227.13
2006/1/25/18.0,9120.39333
2006/1/25/18.5,8929.17
2006/1/25/19.0,8816.93833
2006/1/25/19.5,8836.11833
2006/1/25/20.0,8893.23667
2006/1/25/20.5,8688.91167
2006/1/25/21.0,8460.125
2006/1/25/21.5,8522.10167
2006/1/25/22.0,8434.08167
2006/1/25/22.5,8434.88833
2006/1/25/23.0,8224.305
2006/1/25/23.5,8038.39333
2006/1/26/0.0,7803.09833
2006/1/26/0.5,7569.54833
2006/1/26/1.0,7278.43833
2006/1/26/1.5,6955.13
2006/1/26/2.0,6626.18333
2006/1/26/2.5,6384.535
2006/1/26/3.0,6264.735
2006/1/26/3.5,6215.56
2006/1/26/4.0,6216.395
2006/1/26/4.5,6289.83667
2006/1/26/5.0,6352.275
2006/1/26/5.5,6519.045
2006/1/26/6.0,6619.86
2006/1/26/6.5,6840.94167
2006/1/26/7.0,7120.93667
2006/1/26/7.5,7494.76667
2006/1/26/8.0,7780.35333
2006/1/26/8.5,8218.74333
2006/1/26/9.0,8415.94667
2006/1/26/9.5,8643.57833
2006/1/26/10.0,8722.675
2006/1/26/10.5,8837.99
2006/1/26/11.0,8922.32667
2006/1/26/11.5,9019.07167
2006/1/26/12.0,9057.30167
2006/1/26/12.5,9077.63333
2006/1/26/13.0,9083.56833
2006/1/26/13.5,9089.63667
2006/1/26/14.0,9128.62833
2006/1/26/14.5,9229.14667
2006/1/26/15.0,9240.80167
2006/1/26/15.5,9337.64833
2006/1/26/16.0,9373.83833
2006/1/26/16.5,9393.01667
2006/1/26/17.0,9404.525
2006/1/26/17.5,9370.14
2006/1/26/18.0,9223.39167
2006/1/26/18.5,9099.10667
2006/1/26/19.0,8965.51667
2006/1/26/19.5,9043.745
2006/1/26/20.0,9187.41167
2006/1/26/20.5,9014.76
2006/1/26/21.0,8759.31667
2006/1/26/21.5,8675.53667
2006/1/26/22.0,8570.94167
2006/1/26/22.5,8498.025
2006/1/26/23.0,8302.41333
2006/1/26/23.5,8034.015
2006/1/27/0.0,7829.22667
2006/1/27/0.5,7578.51667
2006/1/27/1.0,7347.725
2006/1/27/1.5,7006.82833
2006/1/27/2.0,6767.54667
2006/1/27/2.5,6523.86
2006/1/27/3.0,6471.68333
2006/1/27/3.5,6412.55167
2006/1/27/4.0,6501.76667
2006/1/27/4.5,6702.475
2006/1/27/5.0,6908.18
2006/1/27/5.5,7401.49667
2006/1/27/6.0,7812.85
2006/1/27/6.5,8283.66
2006/1/27/7.0,8720.335
2006/1/27/7.5,9153.76
2006/1/27/8.0,9513.51167
2006/1/27/8.5,9965.62667
2006/1/27/9.0,10117.30667
2006/1/27/9.5,10344.185
2006/1/27/10.0,10554.395
2006/1/27/10.5,10722.34
2006/1/27/11.0,10896.78
2006/1/27/11.5,11060.035
2006/1/27/12.0,11251.98333
2006/1/27/12.5,11426.865
2006/1/27/13.0,11551.28833
2006/1/27/13.5,11740.89167
2006/1/27/14.0,11832.90833
2006/1/27/14.5,11929.07
2006/1/27/15.0,11938.23667
2006/1/27/15.5,11929.66
2006/1/27/16.0,11952.9
2006/1/27/16.5,11682.29333
2006/1/27/17.0,11447.89833
2006/1/27/17.5,10982.82667
2006/1/27/18.0,10704.68
2006/1/27/18.5,10283.84167
2006/1/27/19.0,10126.76833
2006/1/27/19.5,9979.705
2006/1/27/20.0,10042.985
2006/1/27/20.5,9762.29833
2006/1/27/21.0,9476.06
2006/1/27/21.5,9390.94833
2006/1/27/22.0,9117.63333
2006/1/27/22.5,9029.37333
2006/1/27/23.0,8698.83667
2006/1/27/23.5,8392.04167
2006/1/28/0.0,8105.82667
2006/1/28/0.5,7759.08167
2006/1/28/1.0,7527.23667
2006/1/28/1.5,7104.505
2006/1/28/2.0,6772.16167
2006/1/28/2.5,6523.75333
2006/1/28/3.0,6431.21167
2006/1/28/3.5,6389.71833
2006/1/28/4.0,6393.20167
2006/1/28/4.5,6434.485
2006/1/28/5.0,6563.78833
2006/1/28/5.5,6659.72833
2006/1/28/6.0,6849.92
2006/1/28/6.5,7146.03667
2006/1/28/7.0,7583.50333
2006/1/28/7.5,8008.94833
2006/1/28/8.0,8456.38167
2006/1/28/8.5,8942.80167
2006/1/28/9.0,9184.86
2006/1/28/9.5,9406.64333
2006/1/28/10.0,9476.24833
2006/1/28/10.5,9590.82833
2006/1/28/11.0,9683.62333
2006/1/28/11.5,9775.365
2006/1/28/12.0,9805.57667
2006/1/28/12.5,9879.73
2006/1/28/13.0,9891.71333
2006/1/28/13.5,9891.645
2006/1/28/14.0,9891.05833
2006/1/28/14.5,9911.625
2006/1/28/15.0,9995.32
2006/1/28/15.5,9993.23667
2006/1/28/16.0,10059.30333
2006/1/28/16.5,9912.25167
2006/1/28/17.0,9814.05667
2006/1/28/17.5,9650.67
2006/1/28/18.0,9459.09167
2006/1/28/18.5,9277.985
2006/1/28/19.0,9005.89167
2006/1/28/19.5,9004.97833
2006/1/28/20.0,9114.25833
2006/1/28/20.5,8940.93833
2006/1/28/21.0,8689.87167
2006/1/28/21.5,8595.95667
2006/1/28/22.0,8449.49833
2006/1/28/22.5,8321.21
2006/1/28/23.0,7974.495
2006/1/28/23.5,7818.175
2006/1/29/0.0,7531.78
2006/1/29/0.5,7292.56
2006/1/29/1.0,7016.375
2006/1/29/1.5,6777.47833
2006/1/29/2.0,6464.50667
2006/1/29/2.5,6372.13667
2006/1/29/3.0,6277.74
2006/1/29/3.5,6198.63167
2006/1/29/4.0,6177.64
2006/1/29/4.5,6238.04333
2006/1/29/5.0,6279.37
2006/1/29/5.5,6294.48333
2006/1/29/6.0,6371.50833
2006/1/29/6.5,6593.17833
2006/1/29/7.0,6939.23833
2006/1/29/7.5,7354.79333
2006/1/29/8.0,7689.12167
2006/1/29/8.5,8090.19333
2006/1/29/9.0,8335.55667
2006/1/29/9.5,8484.49
2006/1/29/10.0,8701.88667
2006/1/29/10.5,8918.58
2006/1/29/11.0,8987.78167
2006/1/29/11.5,9099.97667
2006/1/29/12.0,9130.62833
2006/1/29/12.5,9216.95833
2006/1/29/13.0,9295.50667
2006/1/29/13.5,9371.34833
2006/1/29/14.0,9513.49
2006/1/29/14.5,9573.01167
2006/1/29/15.0,9712.96667
2006/1/29/15.5,9774.58167
2006/1/29/16.0,9810.245
2006/1/29/16.5,9769.08333
2006/1/29/17.0,9737.62333
2006/1/29/17.5,9698.555
2006/1/29/18.0,9578.775
2006/1/29/18.5,9471.205
2006/1/29/19.0,9208.81
2006/1/29/19.5,9206.37333
2006/1/29/20.0,9334.66833
2006/1/29/20.5,9187.995
2006/1/29/21.0,8899.18333
2006/1/29/21.5,8768.775
2006/1/29/22.0,8479.13667
2006/1/29/22.5,8305.12167
2006/1/29/23.0,7937.42667
2006/1/29/23.5,7626.51667
2006/1/30/0.0,7440.44833
2006/1/30/0.5,7244.70333
2006/1/30/1.0,7064.585
2006/1/30/1.5,6752.85333
2006/1/30/2.0,6605.43
2006/1/30/2.5,6475.77667
2006/1/30/3.0,6403.69833
2006/1/30/3.5,6408.84667
2006/1/30/4.0,6502.76667
2006/1/30/4.5,6676.12333
2006/1/30/5.0,7028.31333
2006/1/30/5.5,7557.03167
2006/1/30/6.0,8080.16667
2006/1/30/6.5,8527.58167
2006/1/30/7.0,9046.48167
2006/1/30/7.5,9526.08
2006/1/30/8.0,9876.18167
2006/1/30/8.5,10285.67
2006/1/30/9.0,10497.26
2006/1/30/9.5,10763.43833
2006/1/30/10.0,10887.02333
2006/1/30/10.5,11029.29833
2006/1/30/11.0,11139.00667
2006/1/30/11.5,11279.65667
2006/1/30/12.0,11334.20167
2006/1/30/12.5,11490.76167
2006/1/30/13.0,11663.835
2006/1/30/13.5,11733.33
2006/1/30/14.0,11896.58833
2006/1/30/14.5,11989.68833
2006/1/30/15.0,11973.03833
2006/1/30/15.5,12089.20833
2006/1/30/16.0,12201.74667
2006/1/30/16.5,12067.03
2006/1/30/17.0,11977.43833
2006/1/30/17.5,11670.12333
2006/1/30/18.0,11463.16833
2006/1/30/18.5,11074.55833
2006/1/30/19.0,10724.34167
2006/1/30/19.5,10668.64667
2006/1/30/20.0,10680.99833
2006/1/30/20.5,10270.19333
2006/1/30/21.0,9828.225
2006/1/30/21.5,9629.52167
2006/1/30/22.0,9306.435
2006/1/30/22.5,9048.85333
2006/1/30/23.0,8750.89833
2006/1/30/23.5,8479.735
2006/1/31/0.0,8200.80667
2006/1/31/0.5,7919.61333
2006/1/31/1.0,7670.17667
2006/1/31/1.5,7255.44833
2006/1/31/2.0,6964.16333
2006/1/31/2.5,6757.84667
2006/1/31/3.0,6629.31667
2006/1/31/3.5,6623.505
2006/1/31/4.0,6675.36833
2006/1/31/4.5,6847.335
2006/1/31/5.0,7121.535
2006/1/31/5.5,7693.31
2006/1/31/6.0,8223.53167
2006/1/31/6.5,8644.05167
2006/1/31/7.0,9119.44167
2006/1/31/7.5,9395.62
2006/1/31/8.0,9551.61833
2006/1/31/8.5,9765.06667
2006/1/31/9.0,9917.72167
2006/1/31/9.5,10060.31333
2006/1/31/10.0,10188.995
2006/1/31/10.5,10220.535
2006/1/31/11.0,10257.33
2006/1/31/11.5,10281.31167
2006/1/31/12.0,10295.105
2006/1/31/12.5,10370.11167
2006/1/31/13.0,10404.82
2006/1/31/13.5,10402.81833
2006/1/31/14.0,10399.69
2006/1/31/14.5,10371.77167
2006/1/31/15.0,10354.165
2006/1/31/15.5,10401.34833
2006/1/31/16.0,10416.80167
2006/1/31/16.5,10385.88333
2006/1/31/17.0,10261.72
2006/1/31/17.5,9996.12333
2006/1/31/18.0,9894.46333
2006/1/31/18.5,9685.04667
2006/1/31/19.0,9565.26667
2006/1/31/19.5,9575.97833
2006/1/31/20.0,9606.27167
2006/1/31/20.5,9312.775
2006/1/31/21.0,8988.26
2006/1/31/21.5,8978.11333
2006/1/31/22.0,8789.52333
2006/1/31/22.5,8641.75167
2006/1/31/23.0,8385.86
2006/1/31/23.5,8236.465
2006/2/1/0.0,8049.77167
2006/2/1/0.5,7781.66667
2006/2/1/1.0,7444.06333
2006/2/1/1.5,7145.12333
2006/2/1/2.0,6817.55667
2006/2/1/2.5,6638.77333
2006/2/1/3.0,6565.96167
2006/2/1/3.5,6538.89
2006/2/1/4.0,6609.41667
2006/2/1/4.5,6781.35333
2006/2/1/5.0,7109.62667
2006/2/1/5.5,7727.92167
2006/2/1/6.0,8351.075
2006/2/1/6.5,8840.76
2006/2/1/7.0,9306.72167
2006/2/1/7.5,9661.02333
2006/2/1/8.0,10021.32667
2006/2/1/8.5,10407.075
2006/2/1/9.0,10756.66333
2006/2/1/9.5,10939.67333
2006/2/1/10.0,11103.43
2006/2/1/10.5,11230.06333
2006/2/1/11.0,11408.35167
2006/2/1/11.5,11503.99
2006/2/1/12.0,11663.47333
2006/2/1/12.5,11852.35
2006/2/1/13.0,12064.47167
2006/2/1/13.5,12291.585
2006/2/1/14.0,12445.94333
2006/2/1/14.5,12606.965
2006/2/1/15.0,12814.94167
2006/2/1/15.5,13067.035
2006/2/1/16.0,13096.06833
2006/2/1/16.5,13188.475
2006/2/1/17.0,13070.62167
2006/2/1/17.5,12684.77
2006/2/1/18.0,12489.545
2006/2/1/18.5,12154.42667
2006/2/1/19.0,11898.535
2006/2/1/19.5,11821.895
2006/2/1/20.0,11816.75167
2006/2/1/20.5,11397.84333
2006/2/1/21.0,10892.16833
2006/2/1/21.5,10649.29333
2006/2/1/22.0,10122.98833
2006/2/1/22.5,9781.76167
2006/2/1/23.0,9372.50667
2006/2/1/23.5,9002.46
2006/2/2/0.0,8752.36667
2006/2/2/0.5,8401.04167
2006/2/2/1.0,8052.1
2006/2/2/1.5,7710.36333
2006/2/2/2.0,7345.49
2006/2/2/2.5,7172.57167
2006/2/2/3.0,7070.78667
2006/2/2/3.5,7015.59333
2006/2/2/4.0,7027.755
2006/2/2/4.5,7246.56833
2006/2/2/5.0,7675.83667
2006/2/2/5.5,8328.82
2006/2/2/6.0,8931.07333
2006/2/2/6.5,9464.175
2006/2/2/7.0,10073.32333
2006/2/2/7.5,10459.72167
2006/2/2/8.0,10772.805
2006/2/2/8.5,11217.92667
2006/2/2/9.0,11494.85833
2006/2/2/9.5,11808.55833
2006/2/2/10.0,12016.44
2006/2/2/10.5,12258.48167
2006/2/2/11.0,12463.45167
2006/2/2/11.5,12581.56167
2006/2/2/12.0,12786.755
2006/2/2/12.5,12968.92333
2006/2/2/13.0,13090.28
2006/2/2/13.5,13115.84333
2006/2/2/14.0,13109.71333
2006/2/2/14.5,13096.335
2006/2/2/15.0,13141.22333
2006/2/2/15.5,13084.02833
2006/2/2/16.0,13000.73667
2006/2/2/16.5,12785.64333
2006/2/2/17.0,12580.62833
2006/2/2/17.5,12231.335
2006/2/2/18.0,11960.22667
2006/2/2/18.5,11566.085
2006/2/2/19.0,11362.065
2006/2/2/19.5,11162.12667
2006/2/2/20.0,11050.53333
2006/2/2/20.5,10552.53167
2006/2/2/21.0,10079.165
2006/2/2/21.5,9837.99
2006/2/2/22.0,9516.13
2006/2/2/22.5,9214.45333
2006/2/2/23.0,8835.76333
2006/2/2/23.5,8567.625
2006/2/3/0.0,8311.595
2006/2/3/0.5,7992.435
2006/2/3/1.0,7748.93833
2006/2/3/1.5,7399.245
2006/2/3/2.0,7090.38167
2006/2/3/2.5,6924.645
2006/2/3/3.0,6825.06667
2006/2/3/3.5,6776.12167
2006/2/3/4.0,6871.99667
2006/2/3/4.5,7101.20333
2006/2/3/5.0,7428.05167
2006/2/3/5.5,8009.37667
2006/2/3/6.0,8582.66
2006/2/3/6.5,9018.35
2006/2/3/7.0,9475.77167
2006/2/3/7.5,9730.02833
2006/2/3/8.0,9950.95333
2006/2/3/8.5,10165.37333
2006/2/3/9.0,10318.71333
2006/2/3/9.5,10378.54667
2006/2/3/10.0,10420.99667
2006/2/3/10.5,10457.87667
2006/2/3/11.0,10521.75833
2006/2/3/11.5,10459.09667
2006/2/3/12.0,10547.51833
2006/2/3/12.5,10580.075
2006/2/3/13.0,10674.605
2006/2/3/13.5,10715.71
2006/2/3/14.0,10789.89667
2006/2/3/14.5,10731.50167
2006/2/3/15.0,10788.42833
2006/2/3/15.5,10777.67667
2006/2/3/16.0,10742.45
2006/2/3/16.5,10593.32
2006/2/3/17.0,10390.2
2006/2/3/17.5,10057.195
2006/2/3/18.0,9940.78167
2006/2/3/18.5,9694.85333
2006/2/3/19.0,9620.28333
2006/2/3/19.5,9614.08333
2006/2/3/20.0,9631.34833
2006/2/3/20.5,9279.84667
2006/2/3/21.0,9001.14333
2006/2/3/21.5,9055.18833
2006/2/3/22.0,8802.965
2006/2/3/22.5,8729.29
2006/2/3/23.0,8471.47
2006/2/3/23.5,8254.735
2006/2/4/0.0,7944.60333
2006/2/4/0.5,7714.52
2006/2/4/1.0,7391.425
2006/2/4/1.5,7038.31167
2006/2/4/2.0,6748.85
2006/2/4/2.5,6492.92333
2006/2/4/3.0,6409.43833
2006/2/4/3.5,6375.95333
2006/2/4/4.0,6373.19833
2006/2/4/4.5,6459.73333
2006/2/4/5.0,6576.19
2006/2/4/5.5,6770.46167
2006/2/4/6.0,6947.52333
2006/2/4/6.5,7209.535
2006/2/4/7.0,7656.2
2006/2/4/7.5,7998.605
2006/2/4/8.0,8416.88667
2006/2/4/8.5,8790.57667
2006/2/4/9.0,8911.00667
2006/2/4/9.5,9027.94
2006/2/4/10.0,9003.85
2006/2/4/10.5,8997.585
2006/2/4/11.0,8955.31333
2006/2/4/11.5,8860.745
2006/2/4/12.0,8774.16
2006/2/4/12.5,8712.54833
2006/2/4/13.0,8598.40667
2006/2/4/13.5,8618.82833
2006/2/4/14.0,8529.64167
2006/2/4/14.5,8516.15333
2006/2/4/15.0,8481.145
2006/2/4/15.5,8539.17833
2006/2/4/16.0,8593.33833
2006/2/4/16.5,8498.04667
2006/2/4/17.0,8525.33667
2006/2/4/17.5,8527.06167
2006/2/4/18.0,8521.67833
2006/2/4/18.5,8414.955
2006/2/4/19.0,8348.76167
2006/2/4/19.5,8373.78333
2006/2/4/20.0,8411.40667
2006/2/4/20.5,8198.52833
2006/2/4/21.0,7999.64
2006/2/4/21.5,8032.86
2006/2/4/22.0,7892.88167
2006/2/4/22.5,7821.42667
2006/2/4/23.0,7657.55167
2006/2/4/23.5,7456.14333
